transaction_id,account_id,amount,date,type
7215,970,759.95,2024-09-02 08:09:50,transfer
7216,233,1076.89,2025-03-06 06:07:23,deposit
7217,805,438.27,2025-01-31 21:26:28,withdrawal
7218,793,1643.87,2025-01-31 15:16:25,transfer
7219,501,1840.19,2024-12-08 08:18:36,transfer
7220,290,720.37,2024-07-23 21:15:40,deposit
7221,517,721.68,2024-11-28 02:56:14,deposit
7222,667,1236.14,2025-05-08 22:04:40,withdrawal
7223,51,1653.06,2024-10-20 23:18:09,deposit
7224,839,992.57,2024-01-30 12:01:52,deposit
7225,154,57.33,2025-06-13 17:40:16,transfer
7226,803,1334.45,2024-11-07 10:48:41,deposit
7227,750,1347.36,2025-01-10 15:15:55,transfer
7228,538,490.34,2025-03-05 22:48:18,transfer
7229,790,517.47,2025-08-28 14:32:44,transfer
7230,584,138.79,2024-12-19 07:44:14,withdrawal
7231,987,424.17,2024-10-31 23:26:15,deposit
7232,516,1938.58,2023-12-31 09:53:27,deposit
7233,73,384.97,2025-05-13 11:04:27,withdrawal
7234,211,1729.01,2024-07-04 21:55:11,deposit
7235,690,769.03,2025-06-01 14:36:28,deposit
7236,105,1402.66,2024-08-04 16:13:05,withdrawal
7237,839,1644.62,2025-08-05 22:45:11,withdrawal
7238,397,507.3,2025-05-25 10:24:20,transfer
7239,933,451.07,2024-08-21 15:05:08,transfer
7240,303,1267.52,2024-08-15 15:45:44,deposit
7241,260,1120.23,2025-05-05 15:37:45,transfer
7242,548,51.72,2025-04-07 03:24:14,withdrawal
7243,364,1268.57,2025-02-19 17:22:35,deposit
7244,831,1075.34,2024-06-14 04:58:48,transfer
7245,779,1868.38,2025-04-05 11:51:56,deposit
7246,470,937.26,2024-08-15 12:04:53,withdrawal
7247,11,1339.12,2024-05-08 01:59:25,deposit
7248,435,1440.58,2024-05-16 08:45:07,deposit
7249,220,990.61,2024-10-15 19:55:22,withdrawal
7250,601,852.74,2024-04-29 03:49:40,transfer
7251,942,1461.64,2024-02-20 23:12:46,transfer
7252,19,1051.76,2025-06-18 03:18:47,withdrawal
7253,635,978.07,2024-05-14 14:02:44,deposit
7254,90,311.47,2025-09-03 10:19:53,deposit
7255,917,43.72,2025-02-18 00:03:14,transfer
7256,440,948.06,2024-09-17 17:43:35,deposit
7257,461,218.21,2025-04-15 09:36:16,deposit
7258,901,597.3,2024-04-17 08:22:07,deposit
7259,679,869.17,2024-06-30 07:48:44,transfer
7260,702,1067.75,2024-08-22 05:04:44,transfer
7261,852,455.12,2024-12-22 01:05:44,transfer
7262,509,733.53,2024-11-13 00:50:16,transfer
7263,954,1236.99,2024-11-22 14:53:52,deposit
7264,967,410.19,2024-09-30 09:31:25,deposit
7265,721,1418.0,2024-03-30 15:19:37,deposit
7266,328,1749.45,2024-09-25 00:10:10,deposit
7267,218,1475.55,2024-11-21 07:56:45,deposit
7268,895,915.52,2024-11-12 00:09:08,deposit
7269,514,964.94,2023-12-12 09:34:22,withdrawal
7270,365,879.02,2025-10-25 08:46:31,deposit
7271,322,954.88,2025-05-10 23:26:23,withdrawal
7272,556,808.65,2025-03-27 15:18:21,deposit
7273,367,684.9,2025-02-10 20:04:30,withdrawal
7274,575,1696.68,2023-12-13 17:16:12,deposit
7275,654,1458.02,2024-06-07 13:39:14,transfer
7276,221,517.61,2025-04-04 07:49:01,transfer
7277,459,171.21,2025-10-01 11:37:32,transfer
7278,710,1325.99,2025-02-14 14:58:13,transfer
7279,17,1084.22,2024-02-19 02:55:35,withdrawal
7280,301,293.02,2025-02-01 22:37:56,withdrawal
7281,424,176.63,2025-09-01 23:42:09,transfer
7282,585,1900.94,2025-09-17 07:21:27,withdrawal
7283,865,383.76,2025-05-21 05:51:18,deposit
7284,75,1649.36,2024-11-11 23:29:43,transfer
7285,478,536.51,2024-07-25 22:42:11,withdrawal
7286,522,487.89,2024-05-16 04:11:44,transfer
7287,674,634.93,2024-07-22 03:28:26,transfer
7288,449,1384.09,2025-08-06 04:52:28,withdrawal
7289,294,1722.75,2024-10-12 01:11:14,deposit
7290,325,337.97,2024-03-04 07:19:30,transfer
7291,682,1140.37,2024-07-17 03:03:25,withdrawal
7292,847,1752.43,2024-02-10 03:45:59,transfer
7293,375,770.56,2024-07-03 21:54:24,deposit
7294,654,1619.64,2025-06-26 00:21:04,deposit
7295,417,1569.18,2024-05-30 03:19:54,transfer
7296,68,1377.43,2024-09-22 21:01:38,deposit
7297,601,810.17,2024-04-15 18:57:20,transfer
7298,333,1868.15,2024-11-06 00:13:42,deposit
7299,354,1774.19,2024-10-18 15:50:50,deposit
7300,818,1756.01,2024-06-03 02:17:13,deposit
7301,797,1057.29,2024-03-27 00:40:34,transfer
7302,429,1402.9,2025-10-26 11:04:05,transfer
7303,543,354.8,2024-10-17 18:13:42,deposit
7304,171,67.85,2024-12-19 09:16:52,withdrawal
7305,566,881.01,2025-08-19 09:13:36,withdrawal
7306,888,1930.01,2025-02-27 10:36:20,deposit
7307,92,1311.62,2024-03-10 20:39:18,transfer
7308,431,1785.26,2025-05-10 00:54:32,transfer
7309,410,1521.8,2024-02-27 18:33:08,deposit
7310,89,781.17,2024-01-20 18:03:10,transfer
7311,952,1505.86,2025-02-10 22:18:38,transfer
7312,415,1093.6,2024-10-31 06:10:13,deposit
7313,379,570.09,2024-10-20 06:56:54,deposit
7314,892,1460.62,2025-04-04 02:48:11,deposit
7315,263,1619.2,2025-02-17 01:16:52,transfer
7316,756,222.97,2024-04-13 01:12:59,withdrawal
7317,67,1598.28,2025-07-09 02:17:51,deposit
7318,987,572.5,2024-05-13 07:35:18,withdrawal
7319,197,1638.35,2024-10-28 02:53:35,withdrawal
7320,985,577.29,2024-12-09 14:02:30,transfer
7321,106,852.94,2024-02-10 07:00:16,deposit
7322,546,966.92,2024-05-28 13:45:19,deposit
7323,453,539.82,2025-09-26 10:05:05,withdrawal
7324,184,459.61,2025-02-18 14:48:10,transfer
7325,676,932.88,2024-11-15 23:03:07,transfer
7326,546,598.58,2023-12-25 14:06:04,deposit
7327,889,1666.6,2024-12-26 19:32:34,withdrawal
7328,124,1852.05,2025-03-09 00:18:56,withdrawal
7329,680,1447.05,2025-05-27 19:52:12,deposit
7330,410,381.08,2025-05-07 05:46:27,transfer
7331,865,69.87,2024-10-14 18:42:34,deposit
7332,404,1024.99,2025-02-16 06:11:36,deposit
7333,47,233.48,2025-07-02 18:47:17,withdrawal
7334,743,1550.26,2024-05-28 23:32:18,withdrawal
7335,744,1204.18,2025-04-25 08:35:18,deposit
7336,888,874.08,2025-01-29 03:02:20,transfer
7337,572,723.16,2025-04-10 08:52:28,withdrawal
7338,463,1517.14,2024-11-29 13:56:14,transfer
7339,847,1648.35,2024-07-14 13:26:31,withdrawal
7340,464,22.33,2024-02-03 02:00:30,deposit
7341,982,712.87,2025-11-15 19:14:00,transfer
7342,519,801.23,2025-04-12 02:29:44,withdrawal
7343,276,292.7,2024-08-07 17:12:37,withdrawal
7344,324,85.83,2024-03-04 02:54:58,transfer
7345,776,531.77,2024-10-22 11:15:53,withdrawal
7346,77,136.81,2023-12-22 19:01:56,deposit
7347,147,1831.48,2024-09-29 15:19:09,deposit
7348,586,336.0,2024-01-19 06:28:39,transfer
7349,770,742.92,2025-06-12 11:02:00,withdrawal
7350,703,1744.21,2025-07-04 08:56:24,transfer
7351,963,110.36,2024-10-23 20:30:21,withdrawal
7352,665,319.61,2025-11-24 12:53:19,withdrawal
7353,109,778.26,2025-12-02 15:48:44,withdrawal
7354,225,234.62,2025-07-01 04:50:14,withdrawal
7355,520,540.08,2024-08-16 19:53:55,withdrawal
7356,120,1797.67,2024-04-30 05:51:31,transfer
7357,958,570.41,2024-10-05 07:53:35,deposit
7358,293,1931.4,2024-12-20 09:17:34,withdrawal
7359,738,1733.18,2024-04-03 11:44:52,deposit
7360,730,265.05,2024-12-21 07:09:06,withdrawal
7361,924,1376.79,2024-07-08 23:02:45,withdrawal
7362,700,1760.29,2025-06-29 04:11:24,withdrawal
7363,436,465.65,2024-05-12 07:41:21,deposit
7364,878,558.57,2024-01-15 18:13:35,deposit
7365,379,185.17,2024-11-17 10:35:09,deposit
7366,973,56.0,2025-12-02 23:54:00,withdrawal
7367,27,565.76,2024-12-14 15:19:38,transfer
7368,956,1651.16,2025-08-14 14:03:01,withdrawal
7369,157,14.27,2024-08-05 02:39:16,withdrawal
7370,788,591.96,2024-04-25 19:16:34,deposit
7371,136,469.27,2024-02-29 09:29:17,withdrawal
7372,583,575.92,2024-03-27 19:34:06,deposit
7373,955,1063.49,2025-01-28 11:39:23,deposit
7374,388,921.03,2025-10-26 07:19:12,withdrawal
7375,18,1436.73,2025-11-07 09:33:57,deposit
7376,365,1682.53,2024-12-14 19:44:01,transfer
7377,173,474.93,2025-09-14 17:11:04,transfer
7378,137,1278.12,2025-02-05 19:52:44,deposit
7379,170,1946.99,2025-07-21 21:34:20,transfer
7380,578,580.76,2024-09-25 01:49:40,transfer
7381,383,1520.34,2025-05-14 15:37:53,withdrawal
7382,564,1151.67,2025-03-29 23:23:16,withdrawal
7383,472,1921.61,2024-07-11 05:25:26,withdrawal
7384,831,1349.56,2024-10-11 18:35:50,transfer
7385,656,1767.11,2025-08-21 20:28:46,withdrawal
7386,194,660.88,2025-10-28 13:40:58,transfer
7387,199,1124.86,2025-10-02 20:20:15,withdrawal
7388,645,1489.06,2023-12-13 23:38:00,deposit
7389,375,359.35,2025-04-25 17:50:19,transfer
7390,143,889.99,2025-03-05 04:41:40,withdrawal
7391,482,116.18,2024-07-19 21:24:03,transfer
7392,700,1300.15,2024-12-27 01:38:58,withdrawal
7393,268,1375.76,2024-10-18 09:13:53,transfer
7394,478,1071.15,2024-10-11 10:54:02,withdrawal
7395,338,1182.5,2025-05-05 22:11:22,withdrawal
7396,832,1921.74,2025-03-05 07:17:34,withdrawal
7397,880,1393.76,2025-01-20 22:55:03,withdrawal
7398,549,183.49,2025-09-10 16:59:47,deposit
7399,873,1574.65,2024-10-11 11:55:00,withdrawal
7400,606,1731.7,2024-02-27 05:01:44,transfer
7401,497,103.7,2024-05-26 15:44:33,transfer
7402,412,965.23,2025-10-26 15:19:00,transfer
7403,322,167.01,2025-09-30 19:22:53,deposit
7404,330,1305.69,2025-03-11 09:53:55,withdrawal
7405,540,1567.82,2025-01-18 20:05:43,transfer
7406,996,411.96,2023-12-31 10:17:10,deposit
7407,649,630.7,2024-05-08 18:13:29,transfer
7408,129,1883.6,2024-11-04 01:52:46,transfer
7409,446,1567.42,2025-08-13 02:41:18,withdrawal
7410,472,59.73,2024-05-26 09:06:14,deposit
7411,746,1268.86,2025-08-21 06:51:26,deposit
7412,805,1322.17,2025-04-06 06:24:57,transfer
7413,565,1665.41,2024-04-04 08:47:02,deposit
7414,453,1992.81,2024-04-15 22:56:12,transfer
7415,72,1489.73,2024-12-01 21:57:41,deposit
7416,392,279.88,2024-05-21 15:22:34,transfer
7417,428,358.94,2025-01-12 10:30:45,withdrawal
7418,667,1176.21,2025-03-26 10:42:36,withdrawal
7419,450,1623.99,2024-08-19 03:51:16,transfer
7420,49,726.5,2024-08-03 07:48:59,transfer
7421,262,832.77,2024-05-20 09:16:17,withdrawal
7422,536,1505.02,2025-01-23 15:07:07,withdrawal
7423,81,1341.59,2024-05-10 15:56:18,deposit
7424,739,1811.18,2025-11-26 01:28:50,withdrawal
7425,323,306.26,2024-06-13 11:46:22,transfer
7426,310,682.18,2025-12-01 01:33:27,deposit
7427,971,1200.84,2025-12-02 12:36:38,withdrawal
7428,102,189.01,2024-03-27 22:50:20,withdrawal
7429,754,1958.36,2024-11-02 03:12:31,deposit
7430,461,927.9,2024-11-26 20:18:43,deposit
7431,971,1565.65,2024-12-22 22:09:45,deposit
7432,190,1797.39,2024-03-04 08:33:46,withdrawal
7433,778,1093.04,2025-01-23 10:09:29,transfer
7434,566,84.06,2024-06-29 01:17:58,withdrawal
7435,374,29.41,2025-08-12 01:10:56,withdrawal
7436,647,1579.35,2024-12-29 11:41:16,transfer
7437,71,1116.48,2024-03-13 04:06:05,withdrawal
7438,418,187.66,2025-09-11 18:18:15,transfer
7439,393,942.38,2023-12-21 07:29:14,transfer
7440,252,1807.39,2024-11-23 05:23:00,withdrawal
7441,341,1497.38,2024-06-09 09:37:54,withdrawal
7442,169,470.58,2025-09-11 07:43:18,deposit
7443,750,1508.11,2024-09-28 02:31:54,deposit
7444,47,1916.28,2025-06-24 04:09:09,withdrawal
7445,496,516.15,2025-10-07 19:20:55,withdrawal
7446,31,1327.68,2024-07-06 15:42:45,deposit
7447,994,339.89,2025-10-31 16:16:10,withdrawal
7448,577,160.68,2025-11-11 22:29:02,withdrawal
7449,146,1785.19,2024-07-22 03:44:36,transfer
7450,932,889.73,2023-12-22 08:38:44,transfer
7451,421,31.93,2024-02-07 23:33:14,transfer
7452,607,140.31,2024-09-11 13:51:11,transfer
7453,775,601.05,2025-05-30 16:24:39,deposit
7454,476,1183.75,2024-09-22 04:27:32,withdrawal
7455,319,521.95,2025-06-14 16:58:01,transfer
7456,817,715.1,2025-12-03 06:10:00,transfer
7457,167,1578.67,2024-09-20 15:07:56,withdrawal
7458,385,617.98,2025-03-25 17:36:57,deposit
7459,979,1259.83,2024-04-15 21:45:11,withdrawal
7460,942,942.92,2025-01-13 14:24:55,transfer
7461,1000,24.12,2025-05-16 20:57:39,withdrawal
7462,465,1755.85,2024-03-13 01:17:09,deposit
7463,668,717.83,2025-09-27 08:18:40,deposit
7464,230,1454.98,2025-11-11 09:47:44,withdrawal
7465,788,1380.7,2025-02-16 21:10:47,transfer
7466,26,872.33,2024-07-02 01:30:11,transfer
7467,489,63.17,2025-01-27 14:12:23,withdrawal
7468,618,1540.43,2025-02-19 22:23:54,withdrawal
7469,781,1050.44,2024-12-01 14:09:10,withdrawal
7470,72,1905.56,2025-03-25 18:57:20,withdrawal
7471,712,665.97,2025-07-31 18:50:11,withdrawal
7472,861,603.01,2024-03-28 02:48:23,transfer
7473,686,1276.92,2025-10-22 22:53:06,transfer
7474,976,333.25,2025-07-20 22:04:30,withdrawal
7475,694,726.59,2025-04-01 01:54:23,withdrawal
7476,93,258.67,2025-09-08 14:41:45,transfer
7477,10,402.06,2025-04-07 19:38:28,transfer
7478,595,1699.78,2025-10-21 12:21:06,transfer
7479,322,1289.22,2025-09-08 13:19:09,withdrawal
7480,220,1389.02,2025-02-01 04:21:28,deposit
7481,306,194.76,2024-08-09 02:24:26,transfer
7482,150,129.37,2025-02-16 20:17:34,withdrawal
7483,920,856.94,2025-09-05 23:15:50,withdrawal
7484,63,263.76,2025-06-25 19:44:42,transfer
7485,568,1696.9,2024-02-16 02:21:07,deposit
7486,697,509.64,2024-12-20 06:47:53,transfer
7487,836,1387.92,2024-07-31 17:57:29,transfer
7488,32,723.12,2024-02-23 11:50:27,withdrawal
7489,67,712.61,2024-11-19 16:24:16,deposit
7490,405,132.0,2025-04-02 01:29:08,deposit
7491,508,1042.67,2025-02-11 16:23:39,deposit
7492,873,1056.3,2025-07-23 23:27:40,transfer
7493,464,1245.86,2024-05-12 23:26:10,deposit
7494,266,551.05,2025-04-03 02:29:33,transfer
7495,424,1045.24,2024-05-20 17:20:13,withdrawal
7496,950,1027.49,2024-07-01 21:30:51,withdrawal
7497,639,1298.18,2025-12-06 23:16:41,withdrawal
7498,411,1839.08,2025-03-23 10:06:25,withdrawal
7499,449,1381.59,2024-06-26 01:12:39,withdrawal
7500,815,424.25,2025-11-20 15:03:58,deposit
7501,8,1733.37,2024-08-28 19:49:09,withdrawal
7502,234,141.54,2025-01-31 22:30:16,deposit
7503,197,701.75,2025-10-23 13:31:34,deposit
7504,103,1764.1,2024-02-26 23:19:18,withdrawal
7505,620,1816.04,2024-01-19 18:46:01,transfer
7506,298,27.46,2025-04-21 23:33:09,withdrawal
7507,718,800.07,2025-10-26 17:24:25,deposit
7508,634,1231.35,2023-12-15 20:56:02,withdrawal
7509,96,1992.02,2024-10-04 13:03:11,withdrawal
7510,363,253.39,2024-03-04 06:09:00,withdrawal
7511,754,744.18,2024-04-23 21:22:06,deposit
7512,562,1150.62,2025-01-16 20:01:05,withdrawal
7513,695,649.28,2024-04-01 23:44:03,deposit
7514,659,924.61,2025-03-07 14:12:20,transfer
7515,837,1302.18,2025-07-28 01:58:04,transfer
7516,340,1942.5,2024-03-17 18:10:48,transfer
7517,471,902.64,2025-07-13 17:43:26,withdrawal
7518,396,1513.59,2024-05-15 15:18:34,withdrawal
7519,527,1686.31,2025-04-02 20:50:43,withdrawal
7520,264,565.22,2025-02-02 16:53:03,deposit
7521,831,1522.4,2024-01-15 03:32:07,withdrawal
7522,754,390.37,2024-04-24 11:32:41,deposit
7523,401,1929.57,2024-05-17 05:07:25,withdrawal
7524,273,1527.0,2025-07-24 16:28:22,withdrawal
7525,30,1458.49,2024-08-08 02:30:06,deposit
7526,72,1289.52,2024-03-08 20:53:16,withdrawal
7527,965,1652.96,2023-12-17 06:16:04,withdrawal
7528,247,599.52,2025-07-31 02:29:33,withdrawal
7529,719,1037.46,2025-05-18 06:14:18,deposit
7530,217,586.86,2023-12-22 02:50:17,deposit
7531,256,1025.69,2024-02-01 02:20:31,transfer
7532,153,572.28,2025-09-04 02:47:56,transfer
7533,503,1879.62,2025-01-24 18:40:34,withdrawal
7534,182,1607.21,2023-12-27 17:01:43,transfer
7535,666,1476.42,2024-02-07 12:14:09,deposit
7536,150,1477.34,2025-05-07 09:24:27,transfer
7537,483,1615.46,2025-08-21 12:25:52,deposit
7538,495,1881.1,2024-11-09 04:23:56,withdrawal
7539,827,1441.11,2024-10-11 03:50:33,deposit
7540,876,592.03,2024-11-01 16:32:13,transfer
7541,802,1917.37,2025-07-08 00:47:18,deposit
7542,39,1011.4,2025-07-12 05:27:09,deposit
7543,951,1448.31,2024-05-12 14:37:49,transfer
7544,764,1353.14,2025-02-12 01:39:32,transfer
7545,523,57.06,2024-03-07 17:11:42,withdrawal
7546,467,1440.36,2024-06-01 22:57:39,deposit
7547,605,1642.65,2024-01-05 06:59:00,deposit
7548,870,1545.16,2024-12-08 18:39:59,withdrawal
7549,261,236.42,2025-10-31 06:16:53,deposit
7550,548,691.5,2025-03-10 09:17:00,deposit
7551,523,856.26,2023-12-17 00:39:54,withdrawal
7552,359,1697.99,2024-02-23 09:09:31,withdrawal
7553,460,1772.79,2024-05-20 23:02:28,transfer
7554,428,1033.33,2024-03-20 09:43:42,deposit
7555,473,35.64,2025-08-28 10:19:26,withdrawal
7556,858,1316.77,2024-02-13 05:21:45,transfer
7557,849,300.05,2025-07-22 08:20:08,deposit
7558,71,219.05,2024-04-27 07:36:35,transfer
7559,517,1875.69,2024-05-14 01:06:21,deposit
7560,227,1560.5,2025-05-05 18:21:19,transfer
7561,510,464.0,2024-05-18 03:09:35,transfer
7562,255,809.71,2025-01-08 21:03:01,withdrawal
7563,51,1397.58,2024-06-27 21:14:59,withdrawal
7564,744,1277.14,2024-05-18 15:55:58,deposit
7565,238,1410.17,2025-07-16 12:43:12,deposit
7566,612,1330.73,2024-05-23 11:06:02,withdrawal
7567,741,1487.53,2025-02-09 02:46:27,deposit
7568,208,1909.73,2025-08-28 02:31:07,deposit
7569,48,486.33,2025-11-16 13:19:12,withdrawal
7570,980,1470.76,2025-09-06 02:28:58,transfer
7571,338,1388.54,2025-09-05 01:02:56,deposit
7572,146,1579.21,2024-09-16 06:38:05,withdrawal
7573,925,157.9,2025-08-15 03:33:01,withdrawal
7574,431,1570.14,2025-12-04 06:29:53,withdrawal
7575,212,661.43,2025-08-12 23:20:34,deposit
7576,301,37.28,2025-05-11 19:15:31,withdrawal
7577,257,1505.95,2024-01-06 02:07:01,withdrawal
7578,435,1535.52,2024-07-03 03:19:13,withdrawal
7579,203,197.34,2023-12-20 10:00:04,transfer
7580,214,182.05,2025-03-10 23:23:53,deposit
7581,245,1106.64,2024-07-13 04:21:24,transfer
7582,563,1290.88,2024-04-08 23:40:56,deposit
7583,234,878.29,2024-10-27 03:23:11,transfer
7584,272,812.61,2024-04-11 19:18:03,withdrawal
7585,280,926.51,2024-08-22 00:20:45,withdrawal
7586,393,1077.46,2025-09-07 14:06:13,transfer
7587,60,1897.32,2024-08-19 02:05:51,withdrawal
7588,181,1155.61,2025-06-24 09:43:46,transfer
7589,780,1893.93,2025-03-28 19:25:11,transfer
7590,109,442.4,2024-12-06 21:31:21,withdrawal
7591,315,730.37,2024-12-03 00:58:27,withdrawal
7592,176,1508.63,2025-07-23 15:47:39,deposit
7593,316,1822.83,2025-06-26 19:34:47,withdrawal
7594,7,357.18,2025-02-27 20:08:35,transfer
7595,911,529.99,2025-12-08 17:33:22,transfer
7596,33,941.5,2024-01-14 02:07:47,withdrawal
7597,151,1171.19,2025-06-26 15:37:38,deposit
7598,220,109.86,2024-05-10 03:41:42,withdrawal
7599,733,1967.16,2025-07-16 22:28:36,deposit
7600,819,1207.48,2023-12-31 22:41:01,deposit
7601,731,1101.91,2024-02-20 01:00:53,deposit
7602,466,1797.54,2024-03-18 15:53:20,transfer
7603,565,413.45,2025-03-01 13:55:42,withdrawal
7604,400,255.14,2025-05-07 08:45:12,withdrawal
7605,667,384.36,2025-09-09 02:01:44,deposit
7606,378,1911.7,2025-08-07 16:17:33,transfer
7607,99,954.61,2024-07-28 09:55:08,transfer
7608,633,1492.8,2024-08-28 05:09:44,withdrawal
7609,801,236.12,2024-07-31 13:58:03,withdrawal
7610,683,1160.02,2025-11-09 14:43:23,deposit
7611,46,775.24,2024-06-16 09:06:02,deposit
7612,61,158.47,2024-08-28 15:21:01,transfer
7613,193,182.4,2025-07-09 20:02:32,withdrawal
7614,70,615.94,2025-05-09 09:06:39,deposit
7615,158,291.49,2024-03-18 00:53:46,deposit
7616,575,471.01,2024-11-01 03:22:18,deposit
7617,856,1654.41,2025-09-15 03:06:47,transfer
7618,259,1494.17,2025-09-04 11:05:22,transfer
7619,781,1180.71,2025-06-19 13:49:47,deposit
7620,36,529.79,2025-09-10 05:21:01,withdrawal
7621,635,1448.91,2024-08-15 12:14:37,transfer
7622,783,1904.21,2025-06-22 01:32:58,deposit
7623,198,693.39,2024-09-26 10:53:19,withdrawal
7624,724,555.41,2024-02-18 23:47:29,withdrawal
7625,143,975.51,2024-10-02 04:36:55,withdrawal
7626,782,841.4,2024-10-12 02:27:13,deposit
7627,548,1085.27,2025-03-26 22:19:41,transfer
7628,476,577.48,2025-04-27 11:41:53,deposit
7629,953,1418.36,2025-05-11 00:15:13,deposit
7630,504,346.65,2025-06-13 02:24:01,withdrawal
7631,621,1342.5,2025-02-16 09:29:33,transfer
7632,744,1241.65,2025-11-03 18:11:40,transfer
7633,163,353.31,2025-12-03 09:23:06,transfer
7634,336,529.29,2025-07-31 05:28:11,deposit
7635,768,1406.37,2025-08-17 13:31:33,deposit
7636,673,946.59,2024-07-01 21:07:00,transfer
7637,222,1857.74,2023-12-18 21:51:15,transfer
7638,398,940.36,2024-12-10 07:06:46,withdrawal
7639,300,1546.79,2024-05-23 15:34:50,deposit
7640,916,1725.99,2025-01-05 07:08:56,transfer
7641,137,1526.1,2025-10-04 23:39:00,transfer
7642,991,1287.98,2025-03-07 15:07:21,transfer
7643,288,1094.12,2024-03-06 21:59:57,withdrawal
7644,398,514.53,2024-01-26 19:23:02,withdrawal
7645,168,1903.4,2024-07-21 10:52:30,deposit
7646,357,1772.72,2025-02-15 06:25:41,transfer
7647,920,214.9,2024-06-02 02:47:46,transfer
7648,186,487.44,2024-08-20 23:29:31,withdrawal
7649,140,1710.67,2024-05-01 08:13:56,deposit
7650,472,562.27,2025-08-04 07:05:33,withdrawal
7651,533,1486.41,2025-10-06 13:42:52,withdrawal
7652,331,776.67,2024-01-23 02:35:35,transfer
7653,30,214.51,2025-03-06 04:14:19,withdrawal
7654,695,1500.42,2025-04-06 01:55:48,deposit
7655,141,1940.7,2025-09-23 09:44:09,deposit
7656,202,747.94,2025-11-30 03:29:56,deposit
7657,272,1030.23,2025-05-14 21:31:39,deposit
7658,943,1243.64,2025-05-20 16:52:03,withdrawal
7659,148,1989.55,2025-03-19 10:59:47,deposit
7660,341,234.14,2024-01-17 12:28:01,deposit
7661,741,332.52,2024-10-03 19:21:26,deposit
7662,273,1199.95,2024-08-12 15:41:48,transfer
7663,440,663.86,2025-05-07 11:17:38,withdrawal
7664,191,100.81,2024-11-12 04:38:45,deposit
7665,316,211.39,2024-11-28 00:44:04,transfer
7666,988,901.89,2024-02-19 18:52:17,deposit
7667,872,1446.82,2023-12-11 03:03:59,deposit
7668,258,1456.84,2024-08-26 05:59:00,deposit
7669,429,1501.47,2025-10-22 21:11:09,withdrawal
7670,831,199.05,2024-10-21 05:39:42,deposit
7671,918,217.73,2024-04-07 19:25:33,withdrawal
7672,817,486.27,2024-01-19 10:05:23,deposit
7673,410,997.27,2024-09-15 07:47:22,transfer
7674,582,1252.65,2025-06-11 11:34:48,withdrawal
7675,916,1134.59,2025-10-03 11:55:53,transfer
7676,56,963.98,2025-05-03 08:35:53,transfer
7677,775,1622.61,2025-08-14 22:49:52,deposit
7678,5,1342.97,2025-07-10 16:11:49,transfer
7679,690,479.01,2024-12-08 09:19:33,withdrawal
7680,337,1992.49,2024-07-21 20:18:30,transfer
7681,719,1922.04,2024-02-05 01:51:07,deposit
7682,500,1098.91,2025-09-01 12:23:39,deposit
7683,301,1870.39,2025-09-04 13:48:16,transfer
7684,111,136.81,2025-03-04 02:54:17,transfer
7685,588,1606.36,2025-11-20 07:59:54,transfer
7686,889,1331.48,2024-09-07 05:20:47,transfer
7687,461,1886.49,2024-03-29 05:45:12,transfer
7688,100,754.67,2024-12-02 09:52:13,transfer
7689,847,1956.89,2024-05-21 12:37:41,withdrawal
7690,780,1435.94,2024-05-01 00:11:12,withdrawal
7691,488,400.91,2025-07-07 12:29:26,withdrawal
7692,980,645.62,2025-07-16 09:12:00,transfer
7693,739,1636.25,2025-01-27 22:27:35,withdrawal
7694,90,1230.95,2025-01-14 11:54:19,transfer
7695,194,1473.08,2024-04-21 20:56:50,deposit
7696,340,471.55,2025-02-16 15:44:37,withdrawal
7697,912,1679.88,2023-12-16 11:40:23,withdrawal
7698,486,628.63,2025-04-10 05:18:06,withdrawal
7699,876,570.79,2024-12-26 04:51:57,withdrawal
7700,790,1907.07,2025-04-04 17:51:21,withdrawal
7701,885,132.12,2025-05-18 19:55:29,withdrawal
7702,124,1688.62,2025-12-02 08:20:06,deposit
7703,271,687.13,2024-01-08 05:16:27,deposit
7704,702,113.5,2025-04-15 22:08:52,withdrawal
7705,588,1188.47,2024-08-02 17:27:35,withdrawal
7706,134,570.39,2025-05-28 01:17:11,transfer
7707,679,646.64,2024-07-01 22:07:16,deposit
7708,57,1928.03,2025-08-10 23:17:06,deposit
7709,646,72.63,2024-08-29 00:34:30,transfer
7710,532,1831.05,2025-08-21 22:38:15,withdrawal
7711,204,1404.54,2024-10-12 20:28:49,withdrawal
7712,555,208.23,2024-08-27 04:19:31,withdrawal
7713,216,342.31,2025-10-19 09:48:04,withdrawal
7714,241,1257.16,2024-09-18 12:21:38,deposit
7715,895,175.5,2025-05-02 08:54:34,deposit
7716,176,1669.94,2025-09-03 07:04:03,transfer
7717,863,694.22,2025-08-20 23:31:31,withdrawal
7718,393,1695.5,2024-01-19 22:01:21,transfer
7719,902,1834.93,2024-09-08 01:42:10,transfer
7720,232,1711.2,2025-01-18 03:31:54,transfer
7721,398,1163.09,2024-08-01 10:02:05,withdrawal
7722,937,1651.99,2024-11-03 21:43:04,deposit
7723,201,888.59,2024-07-19 22:55:43,deposit
7724,611,1951.9,2024-12-17 06:30:18,deposit
7725,749,126.92,2024-10-24 06:22:18,transfer
7726,187,1283.43,2025-07-21 23:20:21,withdrawal
7727,455,1967.94,2024-02-21 11:07:12,transfer
